Date ,ID,Level,Spread,Leak Status ,Address,SMS No.,DMA,Lat,Lon,A
13/04/2022,1722808,15,3,0," 1 Winforton St, Greenwich, London SE10 8UR, UK",4.47E+13,DMA - ZRIVSE03,51.47457511,-0.012379065,12
13/04/2022,1722526,48,19,1,"34 Queen Elizabeth College, Greenwich High Rd, London SE10 8JD, UK",4.48E+13,DMA - ZRIVSE03,51.4775848,-0.013615611,29
13/04/2022,1719978,17,10,0," 30 Stockwell St, Greenwich, London SE10 8EY, UK",4.48E+13,DMA - ZRIVSE03,51.47986114,-0.009486973,7
13/04/2022,1722601,9,19,0," 141 Greenwich High Rd, Greenwich, London SE10 8JL, UK",4.47E+13,DMA - ZRIVSE03,51.47711045,-0.015896782,-10
13/04/2022,1722723,26,11,1," Cutty Sark for Maritime Greenwich (Stop A), Greenwich, London SE10 9ED, UK",4.48E+13,DMA - ZRIVSE03,51.48149252,-0.01100041,15
13/04/2022,1721579,25,4,1," 1 Claremont St, Greenwich, London SE10 9LH, UK",8.82E+14,DMA - ZRIVSE03,51.48002443,-0.015314408,21
13/04/2022,1721183,27,10,1,"20 Bardsley Ln, Greenwich, London SE10 9RF, UK",4.48E+13,DMA - ZRIVSE03,51.48114382,-0.010647029,17
13/04/2022,1722345,15,6,0," 8 Straightsmouth, Greenwich, London SE10 9LB, UK",4.47E+13,DMA - ZRIVSE03,51.47980706,-0.010258108,9
13/04/2022,1722690,9,3,0," Stanton House, Clavell St, Greenwich, London SE10 9DL, UK",4.47E+13,DMA - ZRIVSE03,51.48178797,-0.011960305,6
13/04/2022,8183726,21,2,1,"1 Little Cottage Pl, London SE10 9LG, UK",4.48E+13,DMA - ZRIVSE03,51.47914805,-0.015363415,19
13/04/2022,1722809,12,3,0," 38 Straightsmouth, London SE10 9LD, UK",4.47E+13,DMA - ZRIVSE03,51.47913065,-0.012075135,9
13/04/2022,1722810,10,3,0," 4 Bardsley Ln, Greenwich, London SE10 9GH, UK",4.47E+13,DMA - ZRIVSE03,51.48108327,-0.012116544,7
13/04/2022,1711089,32,7,1," 63 Greenwich High Rd, Greenwich, London SE10 8JL, UK",4.47E+13,DMA - ZRIVSE03,51.47607428,-0.018605478,25
13/04/2022,1719738,8,3,0,"Kestral House, Parkside Square , London SE13, UK",8.82E+14,DMA - ZRIVSE02,51.471126,-0.014580811,5
13/04/2022,1721217,15,4,0,"  51 Russett Way, London SE13, UK",4.47E+13,DMA - ZRIVSE02,51.46918111,-0.014974438,11
13/04/2022,1721686,18,5,0," 59 Russett Way, London SE13 7LZ, UK",4.47E+13,DMA - ZRIVSE02,51.4691179,-0.0154548,13
13/04/2022,1722006,11,7,0," Quince Rd / Lewisham Rd, London SE13 7QN, UK",4.47E+13,DMA - ZRIVSE02,51.47008837,-0.014148317,4
13/04/2022,1721214,-1,-1,0,"4 ROBINSCROFT MEWS, London SE10 8DN",4.47E+13,DMA - ZRIVSE02,51.47188619,-0.014794957,0
13/04/2022,7557619,19,5,0," 68 Haddo St, Greenwich, London SE10 9RA, UK",4.48E+13,DMA - ZRIVSE03,51.48131065,-0.014522821,14
13/04/2022,1722165,8,12,0," 27 Greenwich S St, Greenwich, London SE10 8NT, UK",4.48E+11,DMA - ZRIVSE03,51.4772372,-0.012315027,-4
13/04/2022,1710923,27,4,1," Opp 2B Burgos Grove, Greenwich, London SE10 8LL, UK",4.48E+11,DMA - ZRIVSE03,51.47512203,-0.019923449,23
13/04/2022,1722249,20,9,0,"8 Greenwich Church St, London SE10 9BG, UK",4.48E+13,DMA - ZRIVSE03,51.48064781,-0.009163307,11
13/04/2022,7066386,8,3,0," 21-23 Greenwich High Rd, London SE10, UK",4.47E+13,DMA - ZRIVSE03,51.47479764,-0.020671854,5
13/04/2022,1722135,37,22,1," 23 Burney St, Greenwich, London SE10 8EX, UK",4.47E+13,DMA - ZRIVSE03,51.47872939,-0.009425282,15
13/04/2022,1711493 ANG,8,3,0," Servite House, Beck Cl, Greenwich, London SE13 7RE, UK",4.47E+13,DMA - ZRIVSE02,51.4711608,-0.018580332,5
13/04/2022,9245535,14,8,0,Columbine way_ Lewisham Rd_London SE13 7LQ,4.48E+13,DMA - ZRIVSE02,51.46735508,-0.012570525,6
13/04/2022,1712625,34,6,1," 23 Coldbath St, London SE13 7RQ, UK",4.47E+13,DMA - ZRIVSE02,51.47091135,-0.017452128,28
13/04/2022,1721576,9,4,0," 11 Tarves Way, London SE10 9JP, UK",4.48E+11,DMA - ZRIVSE03,51.4785978,-0.015445153,5
13/04/2022,1711016,31,4,1," 2 Guildford Grove, Greenwich, London SE10 8JT, UK",4.47E+13,DMA - ZRIVSE03,51.47378614,-0.017822944,27
13/04/2022,7050417,9,6,0," 272 Sparta St, London SE10 8DU, UK",4.47E+13,DMA - ZRIVSE02,51.4717497,-0.014966476,3
13/04/2022,7065983,17,5,0," 1 Franklin Pl, Greenwich, London SE13 7ES, UK",4.48E+11,DMA - ZRIVSE02,51.47179736,-0.018127039,12
13/04/2022,1721578,28,8,1," 25 Morden St, London SE13 7QX, UK",4.47E+13,DMA - ZRIVSE02,51.47096213,-0.015775343,20
13/04/2022,1720996,34,4,1," 102 Coldbath St, Greenwich, London SE13 7RL, UK",4.48E+13,DMA - ZRIVSE02,51.47005725,-0.017101429,30
13/04/2022,1720233,17,7,0, 15 christ church way se10 9aj,4.48E+11,DMA - ZRIVSE04,51.4857942,0.004275441,10
13/04/2022,9407802,37,7,1," 1 Nectarine Way, London SE13 7LX, UK",4.48E+11,DMA - ZRIVSE02,51.47031989,-0.016226085,30
13/04/2022,7050770,10,4,0," 18 John Penn St, London SE13 7QT, UK",4.48E+13,DMA - ZRIVSE02,51.47177442,-0.01743772,6
13/04/2022,1721524,8,3,0," 2 Morden St, Greenwich, London SE13 7QX, UK",4.48E+13,DMA - ZRIVSE02,51.47200307,-0.016761459,5
13/04/2022,1722122,8,3,0," 63 Royal Hill, Greenwich, London SE10 8SE, UK",4.48E+13,DMA - ZRIVSE03,51.47632466,-0.009588897,5
13/04/2022,1721580,20,6,0," in FW on jct of Lewisham Rd/ John Penn St, Greenwich, London SE13 7QS, UK",4.48E+13,DMA - ZRIVSE02,51.47234265,-0.015630908,14
13/04/2022,1721163,14,5,0,"  Claremont St, Greenwich, London SE10 9QZ, UK",4.48E+13,DMA - ZRIVSE03,51.48007496,-0.015411302,9
13/04/2022,1711096,13,18,0," 7 Franklin Cl, Greenwich, London SE13 7RS, UK",4.48E+13,DMA - ZRIVSE02,51.47128778,-0.018816367,-5
13/04/2022,1722657,10,4,0," Cafe Rouge Stockwell St, Greenwich, London SE10 9JN, UK",4.48E+13,DMA - ZRIVSE03,51.47994195,-0.009148344,6
13/04/2022,1722010,-1,-1,0,jnct Quince Rd _ Lewisham Rd_London SE13 7QP,4.47E+13,DMA - ZRIVSE02,51.47007395,-0.014135577,0
13/04/2022,1712438,21,3,1," Idaho Bldg, Deals Gateway, London SE13 7QG, UK",4.48E+13,DMA - ZRIVSE03,51.47229733,-0.020446144,18
13/04/2022,1721376,23,2,1," 27 Corvette Square, Greenwich, London SE10 9NH, UK",4.48E+13,DMA - ZRIVSE04,51.48251545,-0.001909493,21
13/04/2022,1721454,8,3,0," 128 Greenwich High Rd, Greenwich, London SE10 8JE, UK",4.48E+13,DMA - ZRIVSE03,51.47735017,-0.014579818,5
13/04/2022,1720799,12,3,0,100B Greenwich S St_ Greenwich_ London SE10 8UN,4.47E+13,DMA - ZRIVSE03,51.47356686,-0.014762208,9
13/04/2022,1721996,8,3,0," 115 Greenwich S St, Greenwich, London SE10 8NX, UK",4.47E+13,DMA - ZRIVSE03,51.4740973,-0.014031306,5
13/04/2022,7072828,11,3,0," Atlanta Bldg, Deals Gateway, London SE13 7RU, UK",4.48E+13,DMA - ZRIVSE03,51.47245208,-0.020409934,8
13/04/2022,1721204,11,4,0," Roan St, Greenwich, London SE10 9JX, UK",4.47E+13,DMA - ZRIVSE03,51.47959846,-0.014610328,7
13/04/2022,1721461,8,3,0," 53 Ashburnham Grove, Greenwich, London SE10 8UL, UK",4.47E+13,DMA - ZRIVSE03,51.47548455,-0.014554001,5
13/04/2022,1721517,8,3,0," 65 Straightsmouth, Greenwich, London SE10 9LB, UK",4.47E+13,DMA - ZRIVSE03,51.47853165,-0.012857839,5
13/04/2022,1712624,27,10,1," 101 Greenwich High Rd, Greenwich, London SE10 9QJ, UK",4.47E+13,DMA - ZRIVSE03,51.47646833,-0.017213412,17
13/04/2022,1712556,-1,-1,0,39 Greenwich high rd_Greenwich_ London SE10 8JL,4.47E+13,DMA - ZRIVSE03,51.47528554,-0.020015314,0
13/04/2022,1721219,9,3,0," 32 Ashburnham Pl, Greenwich, London SE10 8TZ, UK",4.48E+13,DMA - ZRIVSE03,51.47622546,-0.014554337,6
13/04/2022,1722073,9,3,0," 12 Ashburnham Pl, Greenwich, London SE10 8TZ, UK",4.48E+13,DMA - ZRIVSE03,51.47628477,-0.016156957,6
13/04/2022,1721633,10,9,0," 85 Greenwich S St, Greenwich, London SE10 8NT, UK",4.48E+13,DMA - ZRIVSE03,51.47552674,-0.012860857,1
13/04/2022,1719841,33,6,1," Wood Wharf Apartments, Horseferry Pl, Greenwich, London SE10 9BB, UK",4.48E+13,DMA - ZRIVSE03,51.48264674,-0.013990402,27
13/04/2022,1721676,8,2,0," 63 Brand St, Greenwich, London SE10 8SP, UK",4.47E+13,DMA - ZRIVSE03,51.47537763,-0.011631735,6
13/04/2022,1719857,10,8,0," 173-185 Greenwich High Rd, Greenwich, London SE10 8JA, UK",4.47E+13,DMA - ZRIVSE03,51.47760159,-0.014119148,2
13/04/2022,1721623,16,12,0," 27 Dabin Cres, Greenwich, London SE10 8TF, UK",4.47E+13,DMA - ZRIVSE03,51.47281588,-0.013027489,4
13/04/2022,1712119,8,3,0," 28 Norman Rd, Greenwich, London SE10 9QE, UK",4.48E+13,DMA - ZRIVSE03,51.47908604,-0.01772102,5
13/04/2022,1720769,19,8,0," 5 Peyton Pl, Greenwich, London SE10 8RS, UK",4.48E+13,DMA - ZRIVSE03,51.47746962,-0.010847524,11
13/04/2022,1720887,37,6,1,"36 Norman Rd, London SE10 9QX, UK",4.47E+13,DMA - ZRIVSE03,51.47959009,-0.016902677,31
13/04/2022,1717950,5,3,0," Charter Buildings, Catherine Grove, Greenwich, London SE10 8BB, UK",4.48E+13,DMA - ZRIVSE03,51.47432827,-0.019209646,2
13/04/2022,1721096,12,17,0," 54 Greenwich S St, Greenwich, London SE10 8NU, UK",4.47E+13,DMA - ZRIVSE03,51.47506105,-0.013427138,-5
13/04/2022,1712537,21,3,1," Colorado Bldg, Deals Gateway, London SE13 7RD, UK",4.47E+13,DMA - ZRIVSE03,51.47210039,-0.021140166,18
13/04/2022,1722072,8,2,0," 38 Guildford Grove, Greenwich, London SE10 8JT, UK",4.48E+13,DMA - ZRIVSE03,51.47400625,-0.016211271,6
13/04/2022,7050799,11,6,0," 36 Norman Rd, Greenwich, London SE10 9QX, UK",4.48E+11,DMA - ZRIVSE03,51.4795567,-0.016947538,5
13/04/2022,1720765,8,3,0," 11 Circus St, London SE10 8SG, UK",4.48E+13,DMA - ZRIVSE03,51.47692836,-0.010973923,5
13/04/2022,8548348,38,7,1," 77 Norman Rd, Greenwich, London SE10 9FX, UK",4.48E+13,DMA - ZRIVSE03,51.47754333,-0.017505772,31
13/04/2022,1719843,14,2,0," Plume House_ Creek Road, Greenwich_ London SE10 9RA",4.47E+13,DMA - ZRIVSE03,51.48136452,-0.014147647,12
13/04/2022,1722536,8,25,0," 14 Lindsell St, Greenwich, London SE10 8NY, UK",4.47E+13,DMA - ZRIVSE03,51.47351611,-0.013716482,-17
13/04/2022,1721127,16,18,0," Spinnaker House, 142 Greenwich High Rd, London SE10 8NN, UK",4.47E+13,DMA - ZRIVSE03,51.47790738,-0.01184899,-2
13/04/2022,1711597,-1,-1,0," 15 Catherine Grove, Greenwich, London SE10 8BG, UK",4.47E+13,DMA - ZRIVSE03,51.47500488,-0.018380173,0
13/04/2022,1721142,9,4,0," 34 Brand St, London SE10 8SR, UK",4.47E+13,DMA - ZRIVSE03,51.47626592,-0.011780742,5
13/04/2022,1785395,8,3,0," 9 Nevada St, Greenwich, London SE10 9JL, UK",4.48E+13,DMA - ZRIVSE03,51.47957215,-0.007859878,5
13/04/2022,1721804,8,3,0," 32 Crooms Hill, Greenwich, London SE10 8ER, UK",4.48E+13,DMA - ZRIVSE03,51.47832451,-0.00696972,5
13/04/2022,1722532,10,3,0," Wood Wharf Apartments, Horseferry Pl, Greenwich, London SE10 9BB, UK",4.48E+13,DMA - ZRIVSE03,51.48278559,-0.013320185,7
13/04/2022,1722227,8,3,0," 40 Lewisham Rd, Greenwich, London SE13 7QR, UK",4.48E+13,DMA - ZRIVSE02,51.47177209,-0.0152383,5
13/04/2022,7399979,17,4,0," 9 Bennett Grove, Greenwich, London SE13 7RF, UK",4.48E+13,DMA - ZRIVSE02,51.47125186,-0.016995817,13
13/04/2022,1722172,18,6,0," 204 Conington Rd, London SE13 7FJ, UK",4.48E+13,DMA - ZRIVSE02,51.46725396,-0.012790449,12
13/04/2022,1721513,12,15,0," 120 Lewisham Rd, London SE13 7NL, UK",4.48E+13,DMA - ZRIVSE02,51.46847616,-0.012728658,-3
13/04/2022,1711493,19,5,0," Servite House, Beck Cl, London SE13 7RE, UK",4.48E+13,DMA - ZRIVSE02,51.47113101,-0.018636268,14
13/04/2022,9245533,31,7,1," 210 Lewisham Rd, London SE13 7LD, UK",4.47E+13,DMA - ZRIVSE02,51.46709307,-0.012264033,24
13/04/2022,1785248,19,6,0," Opposite Quince House, Quince Rd, Lewisham, London SE13 7ND, United Kingdom",4.48E+13,DMA - ZRIVSE02,51.46984109,-0.014700517,13
13/04/2022,1721557,11,5,0, 1 Park Vista  Greenwich  London SE10 9LZ UK,4.47E+13,DMA - ZRIVSE04,51.48242459,0.001618378,6
13/04/2022,1721628,14,8,0,"ST.Christophers Inn 189, Greenwich High Rd, London SE10 8JA, UK",4.48E+13,DMA - ZRIVSE03,51.477882,-0.012832408,6
14/03/2022,1721439,10,3,0," Herbaceous Grass  Border, Greenwich, London SE10 9JL, UK",4.48E+13,DMA - ZRIVSE03,51.47992733,-0.005966909,7
14/03/2022,1712107,16,5,0," 3 Coldbath St, London SE13 7RH, UK",4.48E+13,DMA - ZRIVSE02,51.47011593,-0.018205158,11
14/03/2022,1712517,39,5,0," 14 Peabody Cl, Devonshire Dr, London SE10 8LB, UK",4.48E+13,DMA - ZRIVSE03,51.47541501,-0.017471574,34
14/03/2022,1721102,20,8,0," Ada Kennedy Court, 38 Greenwich S St, London SE10 8UD, UK",4.48E+13,DMA - ZRIVSE03,51.47550669,-0.013104603,12
14/03/2022,7044902,8,3,0," 1 Prince of Orange Ln, London SE10 8JQ, UK",4.47E+13,DMA - ZRIVSE03,51.47819567,-0.012477972,5
14/03/2022,1721545,14,18,1," 207 Greenwich High Rd, London SE10 8NB, UK",4.48E+11,DMA - ZRIVSE03,51.47823868,-0.011748411,-4
14/03/2022,P9407802,-1,-1,0, Opp 35 Nectarine Way,8.82E+14,DMA - ZRIVSE02,51.47031977,-0.016251977,0
14/03/2022,P1721857,57,4,0,O/S 110 Christchurch Way,8.82E+14,DMA - ZRIVSE04,51.48950906,0.004627588,53
14/03/2022,P1722083,21,15,0, O/S 112 Woodland Cresent,8.82E+14,DMA - ZRIVSE04,51.48426939,0.001973728,6
14/03/2022,1722059,8,2,1," 43 Norman Rd, London SE10 9QZ, UK",4.48E+13,DMA - ZRIVSE03,51.48014553,-0.016030893,6
14/03/2022,P10115997,-1,-1,1,"32 KING WILLIAM WALK, LONDON, SE10 9HU",8.82E+14,DMA - ZRIVSE03,51.48180365,-0.008643676,0
14/03/2022,P8171599,8,3,0,"84 LEWISHAM RD, LONDON, SE13 7QR",8.82E+14,DMA - ZRIVSE04,51.4713125,-0.014672998,5
14/03/2022,P1721897,8,3,1,"23 PARK VISTA, LONDON, SE10 9LZ",8.82E+14,DMA - ZRIVSE04,51.48172009,-0.001618971,5
14/03/2022,P10116003,25,4,0,"OPP GREENWICH CENTRE BUSINESS PK, 53 NORMAN RD, LONDON, SE10 9QF",8.82E+14,DMA - ZRIVSE03,51.47913905,-0.017501466,21
14/03/2022,P8530744,8,3,1,"2 GUILDFORD GROVE, LONDON, SE10 8JT",8.82E+14,DMA - ZRIVSE03,51.47377532,-0.017791627,5
14/03/2022,P1712560,12,11,0,"OPP 5 GREENWICH HIGH ROAD, LONDON, SE10 8JL",8.82E+14,DMA - ZRIVSE03,51.49744841,-0.019053146,1
14/03/2022,P1722059,10,4,0,"43 Norman Rd, London SE10 9QZ, UK",8.82E+14,DMA - ZRIVSE03,51.474318,-0.02104,6
14/03/2022,P1721102,46,3,0,Ada Kennedy Court_7 Greenwich South St_SE10 8UD,8.82E+14,DMA - ZRIVSE03,51.47552252,-0.013165364,43
14/03/2022,P1712118,32,4,0,"1B-12B COLDBATH STREET, LONDON, SE13 7RG",8.82E+14,DMA - ZRIVSE02,51.47167475,-0.018012274,28
14/03/2022,P1722249,21,9,0,"8 GREENWICH CHURCH ST, LONDON, SE10 9BG",8.82E+14,DMA - ZRIVSE03,51.48064377,-0.00918387,12
14/03/2022,P8183726,19,4,1,"LITTLE COTTAGE PLACE, GREENWICH, SE10 9LG",8.82E+14,DMA - ZRIVSE03,51.47914819,-0.015384047,15
14/03/2022,P9459778,9,4,0,"SIDE OF LAMB HOUSE, BARDSLEY LANE, LONDON, SE10 9RG",8.82E+14,DMA - ZRIVSE03,51.48120226,-0.013480199,5
14/03/2022,1719861,19,13,0,"  12 Haddo St, Greenwich, London SE10 9RN, UK",4.47E+13,DMA - ZRIVSE03,51.4802871,-0.013945475,6
14/03/2022,7050984,20,9,1," 3 St Alfege Passage, London SE10 9JS, UK",4.47E+13,DMA - ZRIVSE03,51.4807283,-0.009438694,11
14/03/2022,1722621,9,6,0," 47 Maze Hill, London SE10 8XQ, UK",4.48E+13,DMA - ZRIVSE04,51.48174495,0.002500825,3
14/03/2022,1722038,7,11,0," 213A Trafalgar Rd, Greenwich, London SE10 9EQ, UK",4.47E+13,DMA - ZRIVSE04,51.48589817,0.007131658,-4
14/03/2022,1719994,10,12,0," Queen Mary Court, Romney Rd, Greenwich, London SE10 9HF, UK",4.48E+13,DMA - ZRIVSE03,51.48260561,-0.004047789,-2
14/03/2022,1721018,22,7,1," 300 Creek Rd, Greenwich, London SE10 9SW, UK",4.48E+13,DMA - ZRIVSE03,51.48139146,-0.01167465,15
14/03/2022,1712022,19,9,1," Manhattan Building, Deals Gateway, London SE13 7SF, UK",4.48E+13,DMA - ZRIVSE03,51.47320954,-0.021486171,10
14/03/2022,1712003 ANG,11,5,0," 10 Franklin Pl, London SE13 7ES, UK",4.47E+13,DMA - ZRIVSE02,51.4722234,-0.018269867,6
14/03/2022,1721980,9,5,0," 22 Woodland Cres, Greenwich, London SE10 9UQ, UK",4.48E+13,DMA - ZRIVSE04,51.48357273,0.001921132,4
14/03/2022,1722232,22,4,0," 45 Russett Way, Greenwich, London SE13 7LZ, UK",4.47E+13,DMA - ZRIVSE02,51.46909109,-0.01536034,18
14/03/2022,1711099,9,19,1," 37 Blackheath Rd, Greenwich, London SE10 8PE, UK",4.48E+13,DMA - ZRIVSE03,51.47340752,-0.018660799,-10
14/03/2022,1711012,8,3,1," 82 Greenwich High Rd, Greenwich, London SE10 8LF, UK",4.47E+13,DMA - ZRIVSE03,51.47623027,-0.017781369,5
14/03/2022,1720113,8,3,0," 25A Park Row, Greenwich, London SE10 9NL, UK",4.48E+13,DMA - ZRIVSE04,51.48352137,-0.003432557,5
14/03/2022,7289390,29,4,0," Pepys Gate,, Greenwich, London SE10 9LW, UK",4.47E+13,DMA - ZRIVSE03,51.48248493,-0.009098053,25
14/03/2022,1721985,44,3,0," Bell house, Haddo st  Greenwich, London SE10 9RJ, UK",4.47E+13,DMA - ZRIVSE03,51.48059112,-0.014021248,41
14/03/2022,1711517,17,4,1," Washington Bldg, Deals Gateway, Deptford, London SE13 7SE, UK",4.48E+13,DMA - ZRIVSE03,51.47339081,-0.02164308,13
14/03/2022,7050992,16,12,0," 7 Durnford St, Greenwich, London SE10 9BF, UK",4.48E+13,DMA - ZRIVSE03,51.48152592,-0.009385049,4
14/03/2022,7046257,-1,-1,0,Piper House_ Collington St_Greenwich SE10 9LU,4.48E+13,DMA - ZRIVSE04,51.48573344,0.000538118,0
14/03/2022,7047150,38,5,0,"67 Azof Street, Greenwich, London SE10 0EG, UK",4.48E+13,DMA - ZRIVSE04,51.48887129,0.004457496,33
14/03/2022,1720248,28,7,0," 78 Christchurch Way, Greenwich, London SE10 0AE, UK",4.47E+13,DMA - ZRIVSE04,51.48826951,0.004495753,21
14/03/2022,1720247,20,8,1," 50 Christchurch Way, Greenwich, London SE10 0AB, UK",4.48E+13,DMA - ZRIVSE04,51.48740723,0.004434852,12
14/03/2022,7443100,10,5,0,"51 Banning St, London SE10 0NY, UK",4.47E+13,DMA - ZRIVSE04,51.48751148,0.002877673,5
14/03/2022,7046372,11,3,0," 21 Whitworth St, London SE10 9EQ, UK",4.48E+13,DMA - ZRIVSE04,51.485568,0.005656173,8
14/03/2022,8430406,40,7,0," 8 Lovibond Ln, London SE10 9FY, UK",4.47E+13,DMA - ZRIVSE03,51.4775782,-0.01663506,33
14/03/2022,7047157,-1,-1,0," 58 Christchurch Way, London SE10 0AB, UK",4.48E+13,DMA - ZRIVSE04,51.48719207,0.004448452,0
14/03/2022,1720962,22,15,1," 84 Pelton Rd, London SE10 9PQ, UK",4.47E+13,DMA - ZRIVSE04,51.486392,0.005904101,7
14/03/2022,1720854,12,24,1," 20 Whitworth St, London SE10 9EN, UK",4.48E+11,DMA - ZRIVSE04,51.48546022,0.005753702,-12
14/03/2022,1710877,14,16,0," co-op Deptford Bridge, London SE8 4HH, UK",4.48E+13,DMA - ZRIVSE03,51.47437351,-0.022023674,-2
14/03/2022,1721508,47,7,0," 210-218 Trafalgar Rd, Greenwich, London SE10 9ER, UK",4.47E+13,DMA - ZRIVSE04,51.48550353,0.006481531,40
14/03/2022,1722798,8,2,0," 18 Highbridge Wharf, London SE10 9PS, UK",4.48E+13,DMA - ZRIVSE04,51.48517967,-0.002626877,6
14/03/2022,1715783,8,3,0," 10 Rodmere St, Greenwich, London SE10 9EF, UK",4.47E+13,DMA - ZRIVSE04,51.48480647,0.007696766,5
14/03/2022,1715283,18,42,1," 27 Blackwall Ln, Greenwich, London SE10 0AN, UK",4.47E+13,DMA - ZRIVSE04,51.4877806,0.007486269,-24
14/03/2022,7293907,8,18,0," 53 Banning St, London SE10 0TA, UK",4.47E+13,DMA - ZRIVSE04,51.48759286,0.002825653,-10
14/03/2022,1712621,25,6,0," 94 Greenwich High Rd, Greenwich, London SE10 8JE, UK",4.47E+13,DMA - ZRIVSE03,51.47659299,-0.016866736,19
14/03/2022,1722196,31,3,0,"266 Lewisham Rd, London SE13 7LB, UK",8.82E+14,DMA - ZRIVSE02,51.4673563,-0.011795685,28
14/03/2022,1722743,18,7,0," 1 Orlop St, London SE10 9AB, UK",4.47E+13,DMA - ZRIVSE04,51.48490931,0.003049086,11
14/03/2022,1721573,13,6,0," 18 Braddyll St, Greenwich, London SE10 9AE, UK",4.47E+13,DMA - ZRIVSE04,51.48584164,0.001956436,7
14/03/2022,1720867,8,3,1," 3 Trenchard St, London SE10 9PA, UK",4.47E+13,DMA - ZRIVSE04,51.48401333,-0.000307179,5
14/03/2022,1720863,7,3,0," 61 Hoskins St, London SE10 9PB, UK",4.48E+13,DMA - ZRIVSE04,51.48535297,-0.000342139,4
14/03/2022,1721857,48,6,1," Manilla Walk, London SE10 0UT, UK",4.47E+13,DMA - ZRIVSE04,51.48951331,0.004648313,42
14/03/2022,1722432,17,12,1," 2 Greenwich Park St, London SE10 9AA, UK",4.48E+13,DMA - ZRIVSE04,51.48424184,-0.000840162,5
14/03/2022,7190257,9,16,0," Trafalgar Rd, London SE10 9PR, UK",4.47E+13,DMA - ZRIVSE04,51.48506321,0.004100529,-7
14/03/2022,1722080,9,3,1," 122 Old Woolwich Rd, Greenwich, London SE10 9PR, UK",4.47E+13,DMA - ZRIVSE04,51.4851012,0.001975826,6
14/03/2022,7045946,8,6,1," 14 Banning St, London SE10 9PH, UK",4.47E+13,DMA - ZRIVSE04,51.48612083,0.001510646,2
14/03/2022,7190374,11,34,0," 49 Banning St, London SE10, UK",4.47E+13,DMA - ZRIVSE04,51.48711298,0.002369878,-23
14/03/2022,1715772,25,5,0," 79 Mauritius Rd, Greenwich, London SE10 0EH, UK",4.48E+13,DMA - ZRIVSE04,51.48918883,0.007776059,20
14/03/2022,1721346,13,5,0," 95 Old Woolwich Rd, Greenwich, London SE10 9PP, UK",4.47E+13,DMA - ZRIVSE04,51.48520392,0.003491225,8
14/03/2022,1722095,26,5,0," 18 Pelton Rd, London SE10 9PQ, UK",4.47E+13,DMA - ZRIVSE04,51.48667705,0.002273934,21
14/03/2022,7621730,23,5,0," 28 Hadrian St, London SE10 9AQ",4.47E+13,DMA - ZRIVSE04,51.48596736,0.003231592,18
14/03/2022,7045094,20,8,0,115 Trafalgar Rd_ Greenwich SE10 9TX,4.47E+13,DMA - ZRIVSE04,51.48430401,0.001789648,12
14/03/2022,7044754,37,7,0," 13 Kossuth St, Greenwich, London SE10 0AA, UK",4.47E+13,DMA - ZRIVSE04,51.48723696,0.003400382,30
14/03/2022,1721889,32,14,0," 16 Trafalgar Rd, London SE10 9NQ, UK",4.48E+13,DMA - ZRIVSE04,51.48316755,-0.001705252,18
14/03/2022,1721074,18,5,0," 38 Tom Smith Cl, London SE10 9XJ, UK",4.47E+13,DMA - ZRIVSE04,51.48238383,0.003013218,13
14/03/2022,1722580,13,3,1," Maze Hill, London SE10 9UH, UK",4.48E+13,DMA - ZRIVSE04,51.48370106,0.00097107,10
14/03/2022,1722114,8,3,0," 64 Greenwich S St, London SE10 8UU, UK",4.48E+13,DMA - ZRIVSE03,51.47439864,-0.013963245,5
14/03/2022,7045529,9,4,1," 75 Lassell St, Greenwich, London SE10 9PJ, UK",4.47E+13,DMA - ZRIVSE04,51.48473104,0.001691702,5
14/03/2022,7394097,11,5,0," 81 Ashburnham Grove, London SE10 8UJ, UK",8.82E+14,DMA - ZRIVSE03,51.47561758,-0.016381592,6
14/03/2022,7045619,8,2,0," Rodmere St, London SE10 9GB, UK",3.20E+12,DMA - ZRIVSE04,51.48572265,0.007182522,6
14/03/2022,7049764,19,14,1," opposite macey house Thames St, London SE10 9DH, UK",4.48E+11,DMA - ZRIVSE03,51.48230401,-0.0132822,5
14/03/2022,1721274,10,3,0," 13 Crooms Hill Grove, Greenwich, London SE10 8HB, UK",4.48E+13,DMA - ZRIVSE03,51.47780602,-0.00741899,7
14/03/2022,1721581,10,8,0," 6 Admiral's Gate, London SE10 8JX, UK",4.48E+13,DMA - ZRIVSE03,51.47344168,-0.015628792,2
14/03/2022,1721303,41,6,1,"271A Creek road Greenwich, London SE10 9BL, UK",3.20E+12,DMA - ZRIVSE03,51.48146934,-0.010505542,35
14/03/2022,1721899,8,3,0," 1 Thalia Cl, Greenwich, London SE10 9NA, UK",4.47E+13,DMA - ZRIVSE04,51.48237029,-0.001518338,5
14/03/2022,1721885,27,5,0," 32 Old Woolwich Rd, London SE10 9NY, UK",4.48E+13,DMA - ZRIVSE04,51.48399266,-0.001732521,22
14/03/2022,1722470,8,3,0," Maze Hill, London SE10, UK",4.47E+13,DMA - ZRIVSE04,51.48381856,0.00088404,5
14/03/2022,7045687,9,6,0," 101 Maze Hill, London SE10 8XQ, UK",4.47E+13,DMA - ZRIVSE04,51.48086528,0.003392994,3
